incident_id,incident_name,incident_longitude,incident_latitude,incident_county,incident_date_last_update,incident_dateonly_extinguished,incident_is_final,incident_date_created,incident_administrative_unit,incident_administrative_unit_url,incident_location,incident_acres_burned,incident_containment,incident_control,incident_cooperating_agencies,incident_type,incident_url,incident_date_extinguished,incident_dateonly_created,is_active,calfire_incident,notification_desired
50adb8e9-d672-49fa-95d0-657879169302,Hog Fire,-119.36572,36.82276,Fresno,2020-07-10T08:31:59Z,2020-07-08,Y,2020-06-12T17:35:38Z,USFS Sierra National Forest,,E Trimmer Springs Rd and Pine Flat Lake,533,100,,,Wildfire,https://www.fire.ca.gov/incidents/2020/6/12/hog-fire/,2020-07-08T08:31:00Z,2020-06-12,N,FALSE,FALSE
44bf7479-689e-4203-9f38-8b05917db66b,Cornetts Fire,-120.08522,37.40827,Mariposa,2020-06-16T19:19:03Z,2020-06-16,Y,2020-06-13T14:27:51Z,CALFIRE Madera-Mariposa-Merced Unit,,Cornetts Road and Old Highway South,191,100,,,Wildfire,https://www.fire.ca.gov/incidents/2020/6/13/cornetts-fire/,2020-06-16T19:17:00Z,2020-06-13,N,TRUE,FALSE
90d7bf99-5b46-4a48-a07c-7468829e50b3,Dawson Fire,-117.461925,33.776033,Riverside,2020-06-17T08:27:01Z,2020-06-13,Y,2020-06-13T18:32:06Z,CAL FIRE Riverside County Fire,,Dawson Canyon Road and Park Canyon Road,10,100,,,Wildfire,https://www.fire.ca.gov/incidents/2020/6/13/dawson-fire/,2020-06-13T08:26:00Z,2020-06-13,N,TRUE,FALSE
2aa93d4d-809e-42ed-8025-7449711f667d,Hopland Fire,-80.49163,39.14783,Mendocino,2020-06-14T07:40:56Z,2020-06-14,Y,2020-06-13T18:52:54Z,CAL FIRE Mendocino Unit,,"Highway 101, southwest of Hopland",34,100,,,Wildfire,https://www.fire.ca.gov/incidents/2020/6/13/hopland-fire/,2020-06-14T07:36:00Z,2020-06-13,N,TRUE,FALSE
b19c7e40-eac0-4c33-9414-590752f5c100,Drum Fire,-120.28867,34.63309,Santa Barbara,2020-06-16T19:22:38Z,,Y,2020-06-14T15:03:45Z,Lead agency: Santa Barbara County Fire,,"Drum Canyon Road and Highway 246, west of Buellton",696,100,,Santa Barbara County Fire,Wildfire,https://www.fire.ca.gov/incidents/2020/6/14/drum-fire/,,2020-06-14,N,FALSE,FALSE
4382036a-3c19-479e-9a78-325007c1de3b,Avila Fire,-120.69959,35.17977,San Luis Obispo,2020-07-24T15:34:29Z,2020-06-19,Y,2020-06-15T16:44:39Z,CAL FIRE San Luis Obispo Unit,,"Avila Beach Drive and Hwy 101, East of Avila Beach",445,100,,,Wildfire,https://www.fire.ca.gov/incidents/2020/6/15/avila-fire/,2020-06-19T07:27:00Z,2020-06-15,N,TRUE,FALSE
2250dea8-20a0-4e5e-b86e-bfe7821892c2,Riata Fire,-120.56823,35.40953,San Luis Obispo,2020-06-17T14:59:47Z,2020-06-17,Y,2020-06-16T14:44:53Z,CAL FIRE San Luis Obispo Unit,,"5900 Block West Pozo Road near Hwy 58, East of Santa Margarita",18,100,,,Wildfire,https://www.fire.ca.gov/incidents/2020/6/16/riata-fire/,2020-06-17T14:59:00Z,2020-06-16,N,TRUE,FALSE
fc3411f0-f9e0-4d0c-86a3-71afbac23f4a,Nelson Fire,-121.60037,39.52408,Butte,2020-06-17T19:22:36Z,2020-06-17,Y,2020-06-17T12:54:12Z,CAL FIRE/Butte County Fire Department,,"Nelson Ave and 16th St, Oroville",95,100,,Butte County Sheriff's Office,Wildfire,https://www.fire.ca.gov/incidents/2020/6/17/nelson-fire/,2020-06-17T19:20:00Z,2020-06-17,N,TRUE,FALSE
7fc52805-21d4-4a56-b711-859d8c39e704,Liberty Fire,-121.20828,38.23432,San Joaquin,2020-06-18T10:44:50Z,2020-06-18,Y,2020-06-17T15:49:46Z,CAL FIRE Amador-El Dorado Unit,,"Liberty Rd and Hwy 88, east of Galt",89,100,,"Cooperating Agencies: Buena Vista Rancheria Fire Dept., Clements Rural Fire Protection District., Liberty Rural County Fire Protection District, U.S. Forest Service, CHP, San Joaquin Sheriff’s Office, PG&E",Wildfire,https://www.fire.ca.gov/incidents/2020/6/17/liberty-fire/,2020-06-18T10:44:00Z,2020-06-17,N,TRUE,FALSE
5a06793f-5f95-411b-9cce-b340ddd72061,Gyle Fire,-122.205628,40.000132,Tehama,2020-06-17T18:17:25Z,,Y,2020-06-17T16:39:25Z,CAL FIRE Tehama-Glenn Unit,,"Interstate 5 and Gyle Road, north of Corning",68,100,,,Wildfire,https://www.fire.ca.gov/incidents/2020/6/17/gyle-fire/,,2020-06-17,N,TRUE,FALSE
0cb8b199-ab94-42a5-a441-db7f272b170c,Ridge Fire,-121.42113,35.9497,Monterey,2020-06-25T09:07:34Z,2020-06-22,Y,2020-06-17T16:54:46Z,,,"Plasket Ridge Road and S Coast Ridge Road, North of Gorda",83,100,,Los Padres National Forest,Wildfire,https://www.fire.ca.gov/incidents/2020/6/17/ridge-fire/,2020-06-22T09:07:00Z,2020-06-17,N,FALSE,FALSE
c276a99a-8208-4402-b538-1e50aae50d63,Baker Fire,-118.6894,35.27678,Kern,2020-06-18T19:34:33Z,2020-06-18,Y,2020-06-17T20:22:58Z,Kern County Fire Department,,"Bena Rd and Caliente Bodfish Rd, east of Bakersfield",165,100,,Kern County Fire Department,Wildfire,https://www.fire.ca.gov/incidents/2020/6/17/baker-fire/,2020-06-18T19:17:00Z,2020-06-17,N,FALSE,FALSE
2a79a833-693d-4dff-a199-c93b5a3ebe39,Nelson Fire,-121.33956,38.89178,Placer,2020-06-18T19:24:38Z,2020-06-18,Y,2020-06-18T16:56:59Z,CAL FIRE Nevada-Yuba-Placer Unit,,"Nelson Rd and Rockwell Ln, west of Lincoln",110,100,,,Wildfire,https://www.fire.ca.gov/incidents/2020/6/18/nelson-fire/,2020-06-18T19:24:00Z,2020-06-18,N,TRUE,FALSE
0fc1bc5b-7ac5-4a2c-8048-9ed74623b838,Fork Fire,-118.845123,36.37085,Tulare,2020-07-24T15:34:43Z,2020-06-22,Y,2020-06-18T20:28:41Z,CAL FIRE Tulare Unit,,"South Fork Dr and Salt Creek Fire Control Rd, East of Three Rivers",130,100,,,Wildfire,https://www.fire.ca.gov/incidents/2020/6/18/fork-fire/,2020-06-22T19:26:00Z,2020-06-18,N,TRUE,FALSE
036cc8f1-ab4e-488c-8c46-86ebbb176d3e,Teddy Fire,-121.45372,39.37577,Butte,2020-06-25T08:53:58Z,2020-06-18,Y,2020-06-18T22:33:51Z,CAL FIRE Butte Unit/Butte County Fire Department,,"Teddy Lane and Bangor Park Rd., Bangor",13,100,,,Wildfire,https://www.fire.ca.gov/incidents/2020/6/18/teddy-fire/,2020-06-18T08:53:00Z,2020-06-18,N,TRUE,FALSE
0413caad-a48e-447b-8ed8-1c8933360f21,Springs Fire,-118.8613,35.89133,Tulare,2020-07-24T15:35:27Z,2020-06-22,Y,2020-06-19T15:19:44Z,CAL FIRE Tulare Unit,,Hot Springs Dr and M-56,217,100,,,Wildfire,https://www.fire.ca.gov/incidents/2020/6/19/springs-fire/,2020-06-22T19:22:00Z,2020-06-19,N,TRUE,FALSE
a1959cb6-24e4-45e6-bcca-b792abe932ce,Honcut Fire,-121.53976,39.36894,Butte,2020-06-20T19:14:48Z,2020-06-20,Y,2020-06-20T14:24:00Z,CALFIRE Butte Unit,,"Palermo Honcut Hwy and Four Junes Way, south of Palermo",89,100,,,Wildfire,https://www.fire.ca.gov/incidents/2020/6/20/honcut-fire/,2020-06-20T19:14:00Z,2020-06-20,N,TRUE,FALSE
d7f02c71-a8b5-440a-b4a8-b8e011e214e3,East Fire,-120.54161,41.5017,Modoc,2020-06-21T09:57:32Z,,Y,2020-06-20T17:23:41Z,CALFIRE Lassen-Modoc Unit,,County Road 79 and East 19th Street,11,100,Forward spread stopped,,Wildfire,https://www.fire.ca.gov/incidents/2020/6/20/east-fire/,,2020-06-20,N,TRUE,FALSE
641c7a44-b74a-4dce-bd7d-44078847003b,Quarter Fire,-120.20316,38.08264,Tuolumne,2020-07-07T14:35:05Z,2020-07-07,Y,2020-06-21T11:33:36Z,USFS Stanislaus National Forest,,"Italian Bar Road and Grant Ridge Road, North of Twain Harte",10,100,,Stanislaus National Forest,Wildfire,https://www.fire.ca.gov/incidents/2020/6/21/quarter-fire/,2020-07-07T14:34:00Z,2020-06-21,N,FALSE,FALSE
c50ced87-e83c-406c-b349-49cad87e680f,Hunter Fire,-121.08753,35.90835,Monterey,2020-06-25T18:55:30Z,2020-06-25,Y,2020-06-21T16:29:28Z,CAL FIRE San Benito Unit,,"River Road and Interlake Road, South of Lockwood",195,100,,,Wildfire,https://www.fire.ca.gov/incidents/2020/6/21/hunter-fire/,2020-06-25T18:55:00Z,2020-06-21,N,TRUE,FALSE
d0e31652-2b1e-4316-a1e0-c18ecb4ddbd7,Stage Fire,-121.57407,36.69845,Monterey,2020-06-22T19:12:25Z,2020-06-22,Y,2020-06-21T21:50:06Z,CAL FIRE San Benito Unit,,"Old Stage Road and Williams Road, Northeast of Salinas",52,100,,,Wildfire,https://www.fire.ca.gov/incidents/2020/6/21/stage-fire/,2020-06-22T19:12:00Z,2020-06-21,N,TRUE,FALSE
e7d05a34-0fdc-4db2-b713-0e10119d105d,Grade Fire,-119.19677,36.5537,Tulare,2020-07-24T15:35:14Z,2020-06-26,Y,2020-06-22T08:16:27Z,CAL FIRE Tulare Unit,,"Boyd Dr and Rd 168, east of Orosi",1050,100,,,Wildfire,https://www.fire.ca.gov/incidents/2020/6/22/grade-fire/,2020-06-26T06:39:00Z,2020-06-22,N,TRUE,FALSE
58e5665a-7aff-4f14-8ebe-490e73d3d37a,River Fire,-120.68326,35.62906,San Luis Obispo,2020-06-25T09:05:06Z,2020-06-23,Y,2020-06-22T13:55:00Z,,,"River Road and Creston Road, West of Paso Robles",15,100,,Paso Robles Fire Department,Wildfire,https://www.fire.ca.gov/incidents/2020/6/22/river-fire/,2020-06-23T09:04:00Z,2020-06-22,N,FALSE,FALSE
c5071feb-80ec-4fbb-9d2f-eee1f1cea68a,Sycamore Fire,-119.33439,36.97511,Fresno,2020-06-26T18:04:12Z,2020-06-26,Y,2020-06-23T08:23:48Z,CAL FIRE Fresno County Fire,,Sycamore Road and Coyote Drive Southeast of Tollhouse,19,100,,,Wildfire,https://www.fire.ca.gov/incidents/2020/6/23/sycamore-fire/,2020-06-26T18:04:00Z,2020-06-23,N,TRUE,FALSE
7d7f682a-0266-4758-93e6-795488af0687,R-2 Fire,-120.28147,40.43203,Lassen,2020-07-02T14:21:37Z,2020-06-26,Y,2020-06-23T21:12:11Z,Bureau of Land Management Northern California District,,"Highway 395 and Smoke Creek Rod, Northeast of Susanville",563,100,,Bureau of Land Management Northern California District,Wildfire,https://www.fire.ca.gov/incidents/2020/6/23/r-2-fire/,2020-06-26T18:00:00Z,2020-06-23,N,FALSE,FALSE
54364494-e201-476a-8dc7-fbf2e0f94f60,R-3 Fire,-120.04635,40.44793,Lassen,2020-07-02T14:22:13Z,2020-06-26,Y,2020-06-24T07:49:19Z,,,Skedaddle Ranch Road and Spencer Basin Road Northeast of Herlong,210,100,,Bureau of Land Management Northern California District – Susanville,Wildfire,https://www.fire.ca.gov/incidents/2020/6/24/r-3-fire/,2020-06-26T18:00:00Z,2020-06-24,N,FALSE,FALSE
5b8b9b63-9cc6-4d55-9502-87009d75732c,58 Fire,-115.96594,33.27665,Riverside,2020-06-29T07:00:24Z,2020-06-27,Y,2020-06-24T17:49:08Z,CAL FIRE Riverside County Fire,,"Van Buren Street and Avenue 58, Thermal",12,100,,CAL FIRE Riverside County Fire,Wildfire,https://www.fire.ca.gov/incidents/2020/6/24/58-fire/,2020-06-27T06:58:00Z,2020-06-24,N,TRUE,FALSE
64b9cf19-314a-4986-ae35-cf89f1f8bc2a,Diablo Fire,-121.18355,37.46265,Stanislaus,2020-06-26T18:32:50Z,2020-06-26,Y,2020-06-25T06:47:01Z,CAL FIRE Santa Clara Unit,,Del Puerto Canyon and Diablo Grande,202,100,,,Wildfire,https://www.fire.ca.gov/incidents/2020/6/25/diablo-fire/,2020-06-26T18:32:00Z,2020-06-25,N,TRUE,FALSE
d10cd103-f627-497d-a338-6430438ed7fb,Bend Fire,-119.88048,35.30742,San Luis Obispo,2020-06-29T07:06:13Z,2020-06-28,Y,2020-06-25T17:28:46Z,BLM California Central District,,"Belmont Trail and Bend Rd, California Valley",263,100,,BLM California Central District,Wildfire,https://www.fire.ca.gov/incidents/2020/6/25/bend-fire/,2020-06-28T07:06:00Z,2020-06-25,N,FALSE,FALSE
5b2b1489-ad5b-4104-b267-fdd61c0c48e9,Aurora Fire,-119.00289,38.22554,Mono,2020-07-03T11:08:11Z,2020-07-02,Y,2020-06-26T15:13:24Z,BLM Central California District,,"Bodie Rd, east of Bridgeport",280,100,,BLM California Central District,Wildfire,https://www.fire.ca.gov/incidents/2020/6/26/aurora-fire/,2020-07-02T11:07:00Z,2020-06-26,N,FALSE,FALSE
b13b3fea-fd2f-4c14-925b-63737df97f2e,Indian Fire,-116.750925,33.565093,Riverside,2020-06-28T20:11:23Z,,Y,2020-06-26T17:07:51Z,CAL FIRE/Riverside County Fire Department,,"Wheeler Rd and Tripp Flats Rd, community of Anza",59,100,,,Wildfire,https://www.fire.ca.gov/incidents/2020/6/26/indian-fire/,,2020-06-26,N,TRUE,FALSE
4db7101a-8097-4211-ab16-544f136dd35c,Poeville Fire,-119.81098,39.32596,State of Nevada,2020-07-07T14:37:18Z,2020-07-06,Y,2020-06-27T19:08:50Z,Unified Command: USFS and Truckee Meadows Fire Protection District,,Highway 395 Truckee Meadows,2975,100,,Humboldt-Toiyabe National Forest,Wildfire,https://www.fire.ca.gov/incidents/2020/6/27/poeville-fire/,2020-07-06T14:36:00Z,2020-06-27,N,FALSE,FALSE
a9397846-b830-4a42-a7e6-d2be9684a989,Pass Fire,-121.21912,37.06641,Merced,2020-07-03T07:34:59Z,2020-07-03,Y,2020-06-28T13:28:53Z,CAL FIRE Madera-Mariposa-Merced Unit,,"Hwy 152 and Dinosaur Point Rd, near Santa Nella",2192,100,,,Wildfire,https://www.fire.ca.gov/incidents/2020/6/28/pass-fire/,2020-07-03T07:34:00Z,2020-06-28,N,TRUE,FALSE
a6c54f7f-20f5-4c3b-a27b-745d7274def6,Gage Fire,-120.96759,35.69993,San Luis Obispo,2020-07-03T11:06:37Z,2020-06-28,Y,2020-06-28T15:58:46Z,CAL FIRE San Luis Obispo Unit,,Running Deer Rd and Gage Irving Road,33,100,,,Wildfire,https://www.fire.ca.gov/incidents/2020/6/28/gage-fire/,2020-06-28T11:06:00Z,2020-06-28,N,TRUE,FALSE
58a3d354-a532-440e-bfa8-aca414cf4cd0,Muck Fire,-121.2199939,41.0336731,Lassen,2020-06-29T18:49:13Z,2020-06-29,Y,2020-06-29T12:35:41Z,CAL FIRE Lassen- Modoc Unit,,"Highway 299 and Muck Valley Road, South of Nubieber",12,100,,,Wildfire,https://www.fire.ca.gov/incidents/2020/6/29/muck-fire/,2020-06-29T18:49:00Z,2020-06-29,N,TRUE,FALSE
fd24cc01-1057-4572-a83b-1775d49f42f7,Avacado Fire,-121.4319,39.3784,Butte,2020-07-03T19:15:31Z,2020-07-03,Y,2020-06-30T15:43:01Z,CAL FIRE Butte Unit,,"Bangor Park Road and Teddy Lane, West of Bangor",136,100,,,Wildfire,https://www.fire.ca.gov/incidents/2020/6/30/avacado-fire/,2020-07-03T19:15:00Z,2020-06-30,N,TRUE,FALSE
49378c25-ecdb-406d-829b-755f2b248fcd,Flat Fire,-123.437051,40.791509,Trinity,2020-07-30T15:25:36Z,2020-07-24,Y,2020-06-30T17:40:16Z,Shasta Trinity National Forest,,"Highway 299W and Mill Creek Road, Southeast of Burnt Ranch",62,100,,Shasta Trinity National Forest,Wildfire,https://www.fire.ca.gov/incidents/2020/6/30/flat-fire/,2020-07-24T15:25:00Z,2020-06-30,N,FALSE,FALSE
ba60e1c4-d812-4b33-9a2e-b240a1b29408,Rowher Fire,-118.324601,34.542742,Los Angeles,2020-08-13T10:43:47Z,2020-07-05,Y,2020-07-01T16:43:16Z,Angeles National Forest,,"Spring Canyon Road and Anthony Road, North of Santa Clarita",648,100,,Angeles National Forest,Wildfire,https://www.fire.ca.gov/incidents/2020/7/1/rowher-fire/,2020-07-05T10:43:00Z,2020-07-01,N,FALSE,FALSE
ac5dad8d-89f2-4f3f-b710-34661754ebb6,Soda Fire,-120.053275,35.393889,San Luis Obispo,2020-07-15T18:43:43Z,2020-07-05,Y,2020-07-03T14:00:40Z,BLM Central California District,,"Soda Lake Rd and Culver City Rd, California Valley",157,100,,,Wildfire,https://www.fire.ca.gov/incidents/2020/7/3/soda-fire/,2020-07-05T18:43:00Z,2020-07-03,N,FALSE,FALSE
b564196f-6499-4e1e-b896-7b6211d97f90,Mount R Fire,-117.124353,34.182436,San Bernardino,2020-07-06T13:27:32Z,2020-07-06,Y,2020-07-03T16:29:04Z,USFS San Bernardino National Forest,,"Highway 330 and Old City Creek Road, Southwest of Running Springs",62,100,,USFS San Bernardino c,Wildfire,https://www.fire.ca.gov/incidents/2020/7/3/mount-r-fire/,2020-07-06T13:27:00Z,2020-07-03,N,FALSE,FALSE
43289809-2636-4d90-8ed2-0012575d9e1d,Sheridan Fire,-121.876277,37.536015,Alameda,2020-07-05T18:48:49Z,2020-07-05,Y,2020-07-04T15:04:41Z,CAL FIRE Santa Clara Unit,,"Sheridan Road, south of Sunol in Santa Clara county.",108,100,,,Wildfire,https://www.fire.ca.gov/incidents/2020/7/4/sheridan-fire/,2020-07-05T18:47:00Z,2020-07-04,N,TRUE,FALSE
a7138f52-b933-4054-ae63-5f8e1e950be3,Cotton Fire,-121.086625,37.091637,Merced,2020-07-05T07:30:23Z,,Y,2020-07-05T07:30:23Z,CAL FIRE Madera-Mariposa-Merced Unit,,"Hwy 152 and Lower Cottonwood Hunting Area, West of Santa Nella",100,100,,,Wildfire,https://www.fire.ca.gov/incidents/2020/7/5/cotton-fire/,,2020-07-05,N,TRUE,FALSE
cd2e7a3b-7b00-4da4-8612-a19a22c88fca,Kings Fire,-119.116536,36.750186,Fresno,2020-07-07T18:49:16Z,,Y,2020-07-05T14:39:40Z,CAL FIRE Fresno Kings Unit,,"King Canyon Road and Dunlap Road, East of Squaw Valley",67,100,,,Wildfire,https://www.fire.ca.gov/incidents/2020/7/5/kings-fire/,,2020-07-05,N,TRUE,FALSE
2102ace4-f67b-4060-8795-f3cea12917e3,Soledad Fire,-118.328877,34.467915,Los Angeles,2020-07-15T18:44:23Z,2020-07-10,Y,2020-07-05T17:18:35Z,Los Angeles County Fire Department and Angeles National Forest,,"Soledad Canyon Road and Agua Dulce Canyon Rd, South of Agua Dulce",1525,100,,USFS Angeles National Forest,Wildfire,https://www.fire.ca.gov/incidents/2020/7/5/soledad-fire/,2020-07-10T18:44:00Z,2020-07-05,N,FALSE,FALSE
fc988bbb-4f93-478d-8a6c-b1be51d436c7,California Fire,-122.25471,38.02996,Contra Costa,2020-07-08T07:07:14Z,,Y,2020-07-06T15:32:26Z,CAL FIRE Santa Clara Unit,,California Street and Springwood Street. East of Rodeo,298,100,,,Wildfire,https://www.fire.ca.gov/incidents/2020/7/6/california-fire/,,2020-07-06,N,TRUE,FALSE
ce7dddd1-7a79-4aa4-b6bc-f4181aa2ac05,Patterson Fire,-121.53524,37.71984,San Joaquin,2020-07-06T19:04:39Z,2020-07-06,Y,2020-07-06T16:04:20Z,CAL FIRE Santa Clara Unit,,"Hwy 580 and Patterson Pass Rd, west of Tracy",150,100,,,Wildfire,https://www.fire.ca.gov/incidents/2020/7/6/patterson-fire/,2020-07-06T19:02:00Z,2020-07-06,N,TRUE,FALSE
deaaf3fb-e0b2-4430-97cc-10d6d626df27,Mountain Meadow Fire,-122.12447,38.21614,Solano,2020-07-28T11:50:34Z,2020-07-09,Y,2020-07-06T18:22:56Z,Cordelia Fire Protection District and Fairfield City Fire Department,,"Mountain Meadows Drive and Cedar Creek Court, Southwest of Fairfield",75,100,,Fairfield City Fire Department,Wildfire,https://www.fire.ca.gov/incidents/2020/7/6/mountain-meadow-fire/,2020-07-09T11:50:00Z,2020-07-06,N,FALSE,FALSE
f398ee10-0c99-4096-be61-7c1611035ce1,Brandon Fire,-120.941267,38.58488,El Dorado,2020-07-08T20:33:43Z,,Y,2020-07-07T16:06:21Z,CAL FIRE Amador-El Dorado Unit,,Brandon Rd,32,100,,"Cameron Park Fire Dept, Shingle Springs Rancheria Tribal Fire Dept, El Dorado Hills Fire Dept., Garden Valley Fire Protection Dist., Rescue Fire Protection Dist., Diamond Springs-El Dorado Fire Protection Dist., Bureau of Land Management, USFS, El Dorado County Sheriff’s Office, PG&E",Wildfire,https://www.fire.ca.gov/incidents/2020/7/7/brandon-fire/,,2020-07-07,N,TRUE,FALSE
a378ae17-9133-433f-8b63-23a1a7c6a4c6,Nail Fire,-122.65813,39.35498,Colusa,2020-07-28T15:55:23Z,2020-07-09,Y,2020-07-07T17:32:13Z,USFS Mendocino National Forest,,"Fouts Springs, Southwest of Stonyford",25,100,,USFS Mendocino National Forest,Wildfire,https://www.fire.ca.gov/incidents/2020/7/7/nail-fire/,2020-07-09T15:20:00Z,2020-07-07,N,FALSE,FALSE
b4413d75-dc78-4810-9db3-c644a1afc5f3,Tripp Fire,-116.7464168,33.551838,Riverside,2020-07-11T07:44:38Z,2020-07-09,Y,2020-07-09T14:27:09Z,CAL FIRE / Riverside County Fire,,"Cary Road and Tripp Flats Road, West of Anza",10,100,,CAL FIRE / Riverside County Fire,Wildfire,https://www.fire.ca.gov/incidents/2020/7/9/tripp-fire/,2020-07-09T07:44:00Z,2020-07-09,N,TRUE,FALSE
49be3366-f2b6-4ff5-8541-a25ad9bdc607,Alum Fire,-121.79349,37.37731,Santa Clara,2020-07-11T17:28:58Z,2020-07-11,Y,2020-07-11T10:50:33Z,Unified Command: CAL FIRE and San Jose Fire Department,,"Mt Hamilton Rd and Crothers Rd, northeast of San Jose",31,100,,,Wildfire,https://www.fire.ca.gov/incidents/2020/7/11/alum-fire/,2020-07-11T17:28:00Z,2020-07-11,N,TRUE,FALSE
1d6a3faf-2e35-4c7e-9efd-54339ad56ed6,Power Fire,-119.50307,37.1487,Madera,2020-07-15T19:09:02Z,2020-07-15,Y,2020-07-11T17:57:49Z,CAL FIRE Madera-Mariposa-Merced Unit,,"Road 222 and Road 235, South of North Fork",108,100,,"CAL FIRE, Madera County Sheriff’s Office, USFS, CHP, Madera County Roads, PG&E, North Fork Rancheria Mono Indians of California.",Wildfire,https://www.fire.ca.gov/incidents/2020/7/11/power-fire/,2020-07-15T19:07:00Z,2020-07-11,N,TRUE,FALSE
2865a54c-f7c1-4595-b4b9-1c8082df22ce,Elliot Fire,-117.108421,33.623968,Riverside,2020-07-15T18:45:16Z,2020-07-13,Y,2020-07-13T12:55:16Z,CALFIRE Riverside County Fire Unit,,"Block Elliot Rd, south of Winchester",2,100,,,Wildfire,https://www.fire.ca.gov/incidents/2020/7/13/elliot-fire/,2020-07-13T18:45:00Z,2020-07-13,N,TRUE,FALSE
dd705c7f-d18b-49a5-be60-c828d5c047fb,Robinson Fire,-121.37994,39.43227,Butte,2020-07-15T19:11:29Z,2020-07-15,Y,2020-07-13T15:06:35Z,CAL FIRE Butte County Fire Unit,,"Gold Mountain Rd and Stoney Oaks Blvd, northeast of Bangor",33,100,,,Wildfire,https://www.fire.ca.gov/incidents/2020/7/13/robinson-fire/,2020-07-15T19:09:00Z,2020-07-13,N,TRUE,FALSE
777f38a7-7d43-4641-998f-8524c692980c,Casino Fire,-116.83552,33.48429,Riverside,2020-07-16T07:11:10Z,2020-07-15,Y,2020-07-13T15:08:00Z,CALFIRE Riverside County Fire Unit/ USFS San Bernardino National Forest,,"Hwy 371 and Santos Rd, south of Anza",91,100,Forward spread stopped.,,Wildfire,https://www.fire.ca.gov/incidents/2020/7/13/casino-fire/,2020-07-15T07:07:00Z,2020-07-13,N,TRUE,FALSE
ef5e4d08-bf3f-4df1-90b7-92e4e2a2fc91,Mineral Fire,-120.52193,36.09493,Fresno,2020-07-26T19:40:58Z,2020-07-26,Y,2020-07-13T16:40:36Z,CAL FIRE Fresno-Kings Unit,,"Hwy 198 and S Coalinga Mineral Springs Rd, west of Coalinga",29667,100,,"Cooperating Agencies: California Highway Patrol, Bureau of Land Management, Fresno County Sheriff, Fresno County Office of Emergency Services, Coalinga City Fire, Coalinga Police and Public Works, California Conservation Corp, California Department of Corrections and Rehabilitation.",Wildfire,https://www.fire.ca.gov/incidents/2020/7/13/mineral-fire/,2020-07-26T19:41:00Z,2020-07-13,N,TRUE,FALSE
79575aba-0ca4-446e-a28e-39bafbad368e,Ben Fire,-119.95807,37.42319,Mariposa,2020-07-18T07:58:22Z,2020-07-18,Y,2020-07-15T16:44:16Z,CAL FIRE Madera-Mairposa-Merced Unit,,"Ben Hur Road and Buckeye Road, South of Mariposa",48,100,,,Wildfire,https://www.fire.ca.gov/incidents/2020/7/15/ben-fire/,2020-07-18T07:58:00Z,2020-07-15,N,TRUE,FALSE
d268fd6c-a177-47b2-b13c-2ac26a02289e,Valley Fire,-121.33589,39.10112,Yuba,2020-07-15T19:12:02Z,2020-07-15,Y,2020-07-15T17:18:23Z,Department of Defense,,"Spenceville Road and Gandry Drive, Southeast of Beale Air Force base",500,100,,,Wildfire,https://www.fire.ca.gov/incidents/2020/7/15/valley-fire/,2020-07-15T19:11:00Z,2020-07-15,N,FALSE,FALSE
a417d993-c3bf-4c5b-a01a-7d56a209a12d,Hollow Fire,-121.59374,37.64044,Alameda,2020-07-19T13:26:27Z,2020-07-19,Y,2020-07-16T18:14:18Z,CAL FIRE Santa Clara Unit,,"Tesla Road and McLaughlin Road, Southeast of Livermore",253,100,,,Wildfire,https://www.fire.ca.gov/incidents/2020/7/16/hollow-fire/,2020-07-19T13:26:00Z,2020-07-16,N,TRUE,FALSE
4035078f-8136-447e-8daf-3a63462a73d9,Pitzer Fire,-116.97557,34.39464,San Bernardino,2020-07-20T20:55:04Z,2020-07-20,Y,2020-07-17T14:59:54Z,CAL FIRE San Bernardino Unit,,"Pitzer Buttes Road and Power line Road, South of Lucerne Valley",119,100,,,Wildfire,https://www.fire.ca.gov/incidents/2020/7/17/pitzer-fire/,2020-07-20T20:54:00Z,2020-07-17,N,TRUE,FALSE
9520d0cb-1a4f-4dc0-bd38-967f5ee353f0,Badger Fire,-122.69296,41.79319,Siskiyou,2020-08-13T11:22:45Z,2020-07-28,Y,2020-07-18T17:18:20Z,CAL FIRE Siskiyou,,Badger Mountain Road and Hawkinsville Humbug Road,557,100,,,Wildfire,https://www.fire.ca.gov/incidents/2020/7/18/badger-fire/,2020-07-28T18:21:00Z,2020-07-18,N,TRUE,FALSE
fc0b7761-54a3-4275-a550-313d2b604f5e,Hog Fire,-120.86375,40.420886,Lassen,2020-08-17T21:07:24Z,2020-08-17,Y,2020-07-18T17:28:18Z,CAL FIRE Lassen-Modoc Unit,,"Hog Flat Reservoir, West of Susanville",9564,100,,"Cooperating Agencies: Lassen National Forest, California Highway Patrol, Lassen County Sheriff, CALTRANS, County of Lassen, EMSA CAL-MAT, Susanville Police Department, CAL FIRE Lassen-Modoc Unit",Wildfire,https://www.fire.ca.gov/incidents/2020/7/18/hog-fire/,2020-08-17T21:07:00Z,2020-07-18,N,TRUE,FALSE
